blkgrp,households,area_median_income,blkgrp_median_income_owners,blkgrp_median_income_renters,avg_hh_size_owners,avg_hh_size_renters,commuters_per_hh_owners,commuters_per_hh_renters,pct_renters,gross_hh_density,median_rooms_per_owner_unit,median_rooms_per_renter_unit,pct_detatched_single_family_unit,median_commute_distance,block_denstiy,employment_access_index,local_job_density,local_retail_job_density,retail_access_index,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'110010077033',1007,89826.00000,49251.17551,24603.86025,1.00000,2.94000,1.10138,0.65472,0.98510,15.58020,4.40000,4.40000,0.00000,4.65353,0.09283,59857.01970,1.50191,0.32738,3751.42108,89826.00000,4.00000,2.00000,26.73404,15.28297,11.45107,1.58566,18318.96000,553.54444,44.95999,32.07535,12.88464,1.96000,18318.96000,437.39442,26.45845,15.02906,11.42939,1.58000,18318.96000,555.30074,11720.00000,1.00000,1.00000,113.32883,75.73874,37.59009,0.51313,10202.76000,569.44180,121.53443,80.58020,40.95422,0.72000,10202.76000,372.73612,113.20475,75.66553,37.53922,0.51000,10202.76000,572.41618,44913.00000,1.00000,1.00000,42.74393,30.20139,12.54254,0.79298,10540.80000,541.22768,53.27530,39.67671,13.59859,0.99000,10540.80000,365.12926,42.58469,30.05811,12.52658,0.79000,10540.80000,543.89046,121265.00000,1.00000,1.00000,17.26006,11.31675,5.94331,0.99298,11078.64000,518.66205,29.95876,23.49235,6.46641,1.19000,11078.64000,359.42411,17.06804,11.13264,5.93540,0.99000,11078.64000,521.06988,71861.00000,2.00000,0.00000,24.53001,19.12928,5.40073,0.77581,0.00000,591.04052,48.98791,41.81406,7.17385,1.16000,0.00000,439.29614,24.16018,18.78627,5.37391,0.77000,0.00000,593.33504,44913.00000,3.00000,1.00000,45.75819,30.36138,15.39681,1.08581,11251.44000,587.37873,68.52587,50.41747,18.10840,1.47000,11251.44000,445.00128,45.41392,30.05811,15.35580,1.08000,11251.44000,589.53161,71861.00000,3.00000,1.00000,29.59615,19.09247,10.50368,1.17596,11789.28000,577.98346,51.70698,39.34262,12.36436,1.57000,11789.28000,443.09957,29.26182,18.78627,10.47555,1.17000,11789.28000,580.02304,134739.00000,4.00000,2.00000,18.99066,10.25578,8.73488,1.67566,19172.16000,544.14918,35.72917,25.89005,9.83912,2.05000,19172.16000,435.49271,18.73756,10.01937,8.71819,1.67000,19172.16000,545.79217
'110010077034',288,89826.00000,61716.26492,30830.90589,1.94000,1.61000,1.46550,0.87117,0.94097,14.69581,9.00000,3.30000,4.15648,4.56112,0.20411,63515.00611,1.93354,0.42348,3816.41957,89826.00000,4.00000,2.00000,24.46071,13.32205,11.13866,1.54660,17750.88000,535.69591,36.83315,23.37853,13.45462,2.13000,17750.88000,405.06527,23.68458,12.69120,10.99338,1.51000,17750.88000,543.89046,11720.00000,1.00000,1.00000,116.97008,81.58312,35.38696,0.46656,9805.32000,547.87217,223.85707,179.18089,44.67619,0.89000,9805.32000,338.50525,110.26500,75.46075,34.80425,0.44000,9805.32000,561.00589,44913.00000,1.00000,1.00000,38.48029,26.64410,11.83619,0.73656,10123.92000,518.79178,61.48134,46.75706,14.72427,1.16000,10123.92000,330.89839,37.03742,25.38241,11.65501,0.71000,10123.92000,530.57845,121265.00000,1.00000,1.00000,15.51326,9.86819,5.64507,0.93656,10628.28000,498.88320,24.29161,17.31745,6.97417,1.36000,10628.28000,327.09496,14.96259,9.40090,5.56169,0.91000,10628.28000,509.65959,71861.00000,2.00000,0.00000,21.80440,16.65252,5.15188,0.73719,0.00000,571.48513,37.24828,29.22308,8.02520,1.33000,0.00000,405.06527,20.83559,15.86396,4.97163,0.70000,0.00000,581.92475,44913.00000,3.00000,1.00000,41.43686,26.64410,14.79275,1.03778,10903.68000,566.56576,66.02509,46.75706,19.26803,1.64000,10903.68000,412.67213,39.89442,25.38241,14.51202,1.00000,10903.68000,576.21961,71861.00000,3.00000,1.00000,26.81405,16.65252,10.16153,1.13719,11428.56000,557.50621,42.29785,29.22308,13.07477,1.73000,11428.56000,410.77041,25.84274,15.86396,9.97878,1.10000,11428.56000,566.71103,134739.00000,4.00000,2.00000,17.35559,8.88137,8.47422,1.62660,18587.88000,526.63635,25.83045,15.58569,10.24476,2.21000,18587.88000,403.16355,16.82395,8.46080,8.36315,1.59000,18587.88000,534.38188
'110010077071',926,89826.00000,62806.03016,32089.48372,3.27000,3.29000,1.09825,1.06227,0.71922,9.99582,6.40000,4.40000,10.88929,6.03248,0.15112,44977.08329,1.23053,0.16407,3440.42815,89826.00000,4.00000,2.00000,34.17305,21.65093,12.52212,1.81073,19822.32000,426.34147,43.77160,30.05811,13.71349,2.12000,19822.32000,334.70182,30.42586,18.36885,12.05702,1.69000,19822.32000,462.11672,11720.00000,1.00000,1.00000,126.35737,83.22972,43.12765,0.69300,11684.52000,420.49668,129.44392,82.93515,46.50877,0.88000,11684.52000,270.04351,125.15240,83.34471,41.80769,0.62000,11684.52000,479.23215,44913.00000,1.00000,1.00000,51.97771,37.88548,14.09223,0.97019,11923.20000,396.47675,55.96814,40.82560,15.14255,1.15000,11923.20000,262.43665,50.41988,36.73769,13.68219,0.90000,11923.20000,448.80471,121265.00000,1.00000,1.00000,22.64654,16.03774,6.60880,1.17019,12301.20000,379.82955,29.37819,22.26529,7.11291,1.35000,12301.20000,256.73151,20.01857,13.60656,6.41200,1.10000,12301.20000,427.88585,71861.00000,2.00000,0.00000,33.42031,27.06359,6.35672,1.00354,0.00000,454.23055,45.40472,37.57254,7.83218,1.32000,0.00000,336.60353,28.74171,22.96099,5.78071,0.88000,0.00000,500.15101,44913.00000,3.00000,1.00000,58.39763,40.98377,17.41386,1.30635,12817.44000,453.63088,71.59257,51.86026,19.73230,1.63000,12817.44000,344.21039,53.24646,36.73769,16.50876,1.18000,12817.44000,496.34758,71861.00000,3.00000,1.00000,38.90610,27.06359,11.84251,1.40354,13290.48000,444.35642,50.91825,37.57254,13.34571,1.72000,13290.48000,340.40696,34.21667,22.96099,11.25568,1.28000,13290.48000,484.93729,134739.00000,4.00000,2.00000,23.95779,14.43395,9.52383,1.89793,20596.68000,418.96874,30.45527,20.03874,10.41653,2.20000,20596.68000,332.80010,21.42123,12.24590,9.17533,1.78000,20596.68000,452.60814
'110010077072',545,89826.00000,71372.14483,36466.16852,2.16000,3.56000,0.96442,0.93283,0.08257,4.72850,5.90000,5.80000,48.24281,5.69470,0.22558,48971.03844,1.00488,0.36614,3531.42318,89826.00000,4.00000,2.00000,44.91501,30.89153,14.02349,2.09514,22340.88000,280.14528,45.04729,30.96654,14.08075,2.11000,22340.88000,275.74866,43.44531,30.05811,13.38720,1.93000,22340.88000,328.99667,11720.00000,1.00000,1.00000,136.71153,87.31816,49.39337,0.86917,14096.16000,220.49424,136.30669,87.03072,49.27597,0.87000,14096.16000,209.18864,141.20978,90.51195,50.69783,0.86000,14096.16000,346.11211,44913.00000,1.00000,1.00000,53.50999,37.77579,15.73420,1.14000,14015.16000,211.16014,54.01719,38.31407,15.70312,1.14000,14015.16000,201.58178,47.87436,31.79480,16.07956,1.14000,14015.16000,317.58638,121265.00000,1.00000,1.00000,29.90609,22.64659,7.25950,1.34000,13886.64000,204.19882,29.93041,22.68091,7.24950,1.34000,13886.64000,195.87663,29.63593,22.26529,7.37064,1.34000,13886.64000,296.66752,71861.00000,2.00000,0.00000,48.21831,40.14631,8.07199,1.29431,1938.60000,283.28573,48.51963,40.37795,8.14168,1.31000,1938.60000,275.74866,44.87026,37.57254,7.29772,1.12000,1938.60000,367.03097,44913.00000,3.00000,1.00000,68.26805,47.82947,20.43857,1.60431,15541.20000,289.95045,69.25426,48.70750,20.54676,1.62000,15541.20000,283.35552,57.31006,38.07361,19.23645,1.43000,15541.20000,363.22754,71861.00000,3.00000,1.00000,51.68365,37.95554,13.72811,1.69431,15807.96000,285.67596,51.79067,37.99001,13.80066,1.71000,15807.96000,279.55209,50.49452,37.57254,12.92199,1.52000,15807.96000,353.71897,134739.00000,4.00000,2.00000,34.71719,24.12411,10.59308,2.17596,22862.52000,276.02781,35.12627,24.49180,10.63448,2.19000,22862.52000,271.94523,30.17186,20.03874,10.13312,2.02000,22862.52000,321.38981
'110010077081',517,89826.00000,65469.05497,32365.02309,4.20000,2.18000,1.91994,0.68809,0.81431,16.22736,6.80000,4.30000,0.00000,4.70030,0.18833,65236.01498,2.43885,0.46325,3850.42054,89826.00000,4.00000,2.00000,28.17821,16.57944,11.59877,1.64170,17643.96000,578.53330,36.31625,23.37853,12.93772,2.00000,17643.96000,446.90300,26.32251,15.02906,11.29345,1.56000,17643.96000,608.54876,11720.00000,1.00000,1.00000,124.01713,85.76363,38.25350,0.54014,10046.16000,581.65991,139.19483,97.26962,41.92521,0.76000,10046.16000,380.34298,120.55618,83.13993,37.41625,0.49000,10046.16000,627.56591,44913.00000,1.00000,1.00000,45.04584,32.37005,12.67579,0.81828,10237.32000,555.46995,56.34059,42.50885,13.83174,1.03000,10237.32000,372.73612,42.47032,30.05811,12.41220,0.77000,10237.32000,597.13847,121265.00000,1.00000,1.00000,18.25517,12.28108,5.97409,1.01828,10540.80000,537.37607,23.85460,17.31745,6.53716,1.23000,10540.80000,367.03097,16.97834,11.13264,5.84570,0.97000,10540.80000,576.21961,71861.00000,2.00000,0.00000,26.46829,20.72425,5.74405,0.83170,0.00000,611.05373,36.57485,29.22308,7.35177,1.19000,0.00000,446.90300,24.16371,18.78627,5.37744,0.75000,0.00000,648.48477,44913.00000,3.00000,1.00000,48.96134,33.15888,15.80246,1.14170,10946.88000,607.82044,65.02174,46.75706,18.26468,1.50000,10946.88000,454.50986,45.29911,30.05811,15.24100,1.06000,10946.88000,642.77963,71861.00000,3.00000,1.00000,31.48289,20.72425,10.75864,1.23356,11389.68000,599.37124,41.66496,29.22308,12.44188,1.60000,11389.68000,450.70643,29.16108,18.78627,10.37482,1.15000,11389.68000,633.27105,134739.00000,4.00000,2.00000,19.88387,11.05296,8.83091,1.72985,18380.52000,571.63269,25.42040,15.58569,9.83471,2.08000,18380.52000,443.09957,18.62139,10.01937,8.60202,1.65000,18380.52000,600.94190
'110010077082',558,89826.00000,38808.03805,19184.98821,2.59000,2.39000,1.15544,0.41410,0.76344,3.74405,5.00000,4.40000,13.57850,4.55901,0.14091,67601.98110,0.62247,0.06462,3912.41680,89826.00000,4.00000,2.00000,42.69302,30.05811,12.63490,1.84462,20675.52000,299.65301,43.87253,30.05811,13.81442,2.15000,20675.52000,211.09035,42.32753,30.05811,12.26942,1.75000,20675.52000,327.09496,11720.00000,1.00000,1.00000,117.03276,74.06694,42.96582,0.73441,11818.44000,296.97425,122.17929,76.17747,46.00181,0.91000,11818.44000,144.53033,115.43806,73.41297,42.02509,0.68000,11818.44000,344.21039,44913.00000,1.00000,1.00000,42.68436,28.54522,14.13913,1.00441,12342.24000,271.94523,52.61054,37.45909,15.15146,1.18000,12342.24000,136.92347,39.60864,25.78318,13.82546,0.95000,12342.24000,313.78296,121265.00000,1.00000,1.00000,21.04499,14.32682,6.71817,1.20441,13172.76000,255.07518,29.38459,22.17623,7.20837,1.38000,13172.76000,133.12004,18.46089,11.89461,6.56628,1.15000,13172.76000,292.86409,71861.00000,2.00000,0.00000,43.84299,37.57254,6.27045,1.03462,0.00000,328.68995,45.25848,37.57254,7.68595,1.34000,0.00000,211.09035,43.40438,37.57254,5.83185,0.94000,0.00000,365.12926,44913.00000,3.00000,1.00000,52.30709,34.84299,17.46410,1.33935,13281.84000,327.58572,67.37149,47.61205,19.75944,1.66000,13281.84000,218.69721,47.63924,30.88638,16.75286,1.24000,13281.84000,361.32583,71861.00000,3.00000,1.00000,37.06419,25.13311,11.93108,1.43699,13938.48000,318.42478,50.57538,37.15506,13.42031,1.75000,13938.48000,216.79550,32.87762,21.40800,11.46962,1.34000,13938.48000,349.91554,134739.00000,4.00000,2.00000,29.66282,20.03874,9.62408,1.92462,21674.52000,291.94391,30.56999,20.03874,10.53125,2.23000,21674.52000,209.18864,29.38173,20.03874,9.34299,1.83000,21674.52000,317.58638
'110010077091',477,89826.00000,51349.41824,22862.34098,2.19000,1.30000,1.46594,0.52313,0.71908,2.79557,6.30000,3.30000,11.84834,4.55702,0.18754,72207.90817,1.15776,0.01594,3968.40873,89826.00000,4.00000,2.00000,31.72704,19.25106,12.47598,1.82608,20752.20000,241.72909,44.03671,30.05811,13.97860,2.20000,20752.20000,169.25262,26.91801,15.02906,11.88895,1.68000,20752.20000,270.04351,11720.00000,1.00000,1.00000,118.61175,77.02256,41.58919,0.70832,11891.88000,235.87245,144.29500,97.26962,47.02537,0.96000,11891.88000,104.59432,108.57807,69.11263,39.46544,0.61000,11891.88000,287.15895,44913.00000,1.00000,1.00000,46.26378,32.48998,13.77379,0.97832,12454.56000,211.85582,54.19487,38.71485,15.48002,1.23000,12454.56000,96.98746,43.16533,30.05811,13.10722,0.88000,12454.56000,256.73151,121265.00000,1.00000,1.00000,20.83865,14.26005,6.57860,1.17832,13346.64000,195.21083,29.63167,22.26529,7.36638,1.43000,13346.64000,91.28231,17.40348,11.13264,6.27084,1.08000,13346.64000,235.81265,71861.00000,2.00000,0.00000,30.11395,24.06375,6.05020,1.01608,0.00000,269.61294,45.44830,37.57254,7.87577,1.39000,0.00000,171.15434,24.12327,18.78627,5.33700,0.87000,0.00000,308.07781,44913.00000,3.00000,1.00000,52.57641,35.43975,17.13666,1.31889,13365.00000,268.48068,69.20266,49.21515,19.98751,1.70000,13365.00000,176.85948,46.08102,30.05811,16.02291,1.17000,13365.00000,304.27438,71861.00000,3.00000,1.00000,35.76596,24.06375,11.70221,1.41170,14046.48000,259.74156,51.20595,37.57254,13.63341,1.80000,14046.48000,174.95777,29.73401,18.78627,10.94775,1.26000,14046.48000,292.86409,134739.00000,4.00000,2.00000,22.35039,12.83404,9.51635,1.90608,21782.52000,234.35745,30.70301,20.03874,10.66427,2.28000,21782.52000,167.35091,19.08726,10.01937,9.06789,1.76000,21782.52000,260.53494
'110010077092',460,89826.00000,63526.07834,28283.76473,2.67000,1.60000,1.02115,0.36441,0.80435,12.22713,6.00000,3.70000,4.32220,4.54243,0.42529,70567.88894,0.73541,0.05113,3935.40661,89826.00000,4.00000,2.00000,31.91741,20.65588,11.26153,1.60804,17573.76000,469.26882,42.68202,30.05811,12.62391,1.97000,17573.76000,342.30868,29.29899,18.36885,10.93014,1.52000,17573.76000,500.15101,11720.00000,1.00000,1.00000,119.25568,83.89227,35.36341,0.49674,9866.88000,470.01297,154.68679,115.18771,39.49908,0.73000,9866.88000,275.74866,110.63731,76.27986,34.35744,0.44000,9866.88000,517.26645,44913.00000,1.00000,1.00000,48.97690,37.06180,11.91510,0.77478,10122.84000,445.95214,51.59891,38.39423,13.20468,1.00000,10122.84000,270.04351,48.33911,36.73769,11.60142,0.72000,10122.84000,488.74072,121265.00000,1.00000,1.00000,20.98173,15.30066,5.68107,0.97478,10527.84000,426.48023,28.56822,22.26529,6.30293,1.20000,10527.84000,264.33837,19.13637,13.60656,5.52980,0.92000,10527.84000,465.92015,71861.00000,2.00000,0.00000,31.11244,25.81977,5.29266,0.79000,0.00000,499.86162,44.54968,37.57254,6.97715,1.16000,0.00000,342.30868,27.84392,22.96099,4.88292,0.70000,0.00000,538.18531,44913.00000,3.00000,1.00000,54.18135,39.09529,15.08605,1.10000,10905.84000,498.29064,66.44861,48.78766,17.66096,1.47000,10905.84000,349.91554,51.19742,36.73769,14.45972,1.01000,10905.84000,534.38188,71861.00000,3.00000,1.00000,36.13181,25.81977,10.31204,1.19196,11389.68000,490.27036,49.64365,37.57254,12.07111,1.57000,11389.68000,348.01382,32.84515,22.96099,9.88416,1.10000,11389.68000,524.87331,134739.00000,4.00000,2.00000,22.34310,13.77058,8.57252,1.68804,18362.16000,461.24854,29.66189,20.03874,9.62315,2.05000,18362.16000,340.40696,20.56285,12.24590,8.31695,1.60000,18362.16000,490.64244
'110010078031',303,89826.00000,64200.29188,26095.80652,1.43000,1.72000,0.68876,0.58588,0.68977,2.55246,6.70000,3.80000,11.32075,4.99900,0.10951,56114.12726,3.40364,0.25326,3675.43296,89826.00000,4.00000,2.00000,39.23452,26.23404,13.00048,1.92891,21230.64000,231.09915,46.93934,32.58299,14.35635,2.26000,21230.64000,182.56463,35.76919,23.37853,12.39066,1.78000,21230.64000,252.92808,11720.00000,1.00000,1.00000,134.97093,90.20714,44.76378,0.79927,12387.60000,222.84584,146.92782,97.26962,49.65819,1.02000,12387.60000,117.90632,129.59319,87.03072,42.56247,0.70000,12387.60000,270.04351,44913.00000,1.00000,1.00000,45.46120,30.71619,14.74500,1.07617,12949.20000,200.80979,56.53557,40.31795,16.21762,1.29000,12949.20000,110.29946,40.48038,26.39770,14.08267,0.98000,12949.20000,241.51779,121265.00000,1.00000,1.00000,26.34563,19.34975,6.99588,1.27617,13841.28000,183.29895,31.54511,23.86839,7.67672,1.49000,13841.28000,104.59432,24.00711,17.31745,6.68966,1.18000,13841.28000,218.69721,71861.00000,2.00000,0.00000,39.99863,33.33642,6.66221,1.11512,395.28000,257.92400,50.86324,42.48201,8.38122,1.46000,395.28000,184.46634,35.11215,29.22308,5.88907,0.96000,395.28000,290.96238,44913.00000,3.00000,1.00000,66.31563,48.14130,18.17433,1.42512,13851.00000,257.66040,72.02944,51.21902,20.81042,1.77000,13851.00000,192.07320,63.74578,46.75706,16.98872,1.27000,13851.00000,287.15895,71861.00000,3.00000,1.00000,44.92388,32.55934,12.36454,1.51512,14532.48000,249.92174,54.08467,39.97718,14.10750,1.86000,14532.48000,188.26977,40.80371,29.22308,11.58063,1.36000,14532.48000,277.65037,134739.00000,4.00000,2.00000,28.83135,18.91228,9.91907,2.01201,22260.96000,225.26221,37.28258,26.30864,10.97394,2.35000,22260.96000,180.66291,25.03031,15.58569,9.44463,1.86000,22260.96000,245.32122
'110010078032',267,89826.00000,44337.63472,18022.13516,2.29000,4.00000,0.88432,0.75223,0.25843,7.83104,6.40000,6.30000,51.11732,5.57299,0.23464,51976.14810,1.45698,0.14214,3590.43528,89826.00000,4.00000,2.00000,38.96792,25.10472,13.86320,2.07315,21656.16000,324.91547,37.45460,23.37853,14.07606,2.13000,21656.16000,304.27438,43.31050,30.05811,13.25239,1.91000,21656.16000,384.14641,11720.00000,1.00000,1.00000,143.32699,94.30724,49.01974,0.87708,13238.64000,281.38970,135.89389,87.03072,48.86318,0.89000,13238.64000,239.61607,164.65673,115.18771,49.46902,0.84000,13238.64000,401.26184,44913.00000,1.00000,1.00000,52.55268,36.89440,15.65828,1.14966,13169.52000,267.88539,54.47569,38.84844,15.62725,1.16000,13169.52000,232.00922,47.03448,31.28716,15.74732,1.12000,13169.52000,370.83440,121265.00000,1.00000,1.00000,25.82758,18.59610,7.23148,1.34966,13061.52000,258.24861,24.54802,17.31745,7.23057,1.36000,13061.52000,226.30407,29.49937,22.26529,7.23408,1.32000,13061.52000,349.91554,71861.00000,2.00000,0.00000,39.18202,31.38081,7.80121,1.27056,946.08000,336.15481,37.28542,29.22308,8.06234,1.33000,946.08000,306.17610,44.62441,37.57254,7.05187,1.10000,946.08000,422.18070,44913.00000,3.00000,1.00000,64.42735,44.36112,20.06623,1.57798,14745.24000,340.81295,67.24792,46.75706,20.49086,1.64000,14745.24000,313.78296,56.33355,37.48581,18.84775,1.40000,14745.24000,418.37727,71861.00000,3.00000,1.00000,44.88258,31.38081,13.50178,1.67056,15020.64000,335.04370,42.99596,29.22308,13.77288,1.73000,15020.64000,309.97953,50.29637,37.57254,12.72384,1.50000,15020.64000,406.96698,134739.00000,4.00000,2.00000,27.21796,16.73648,10.48148,2.15573,22187.52000,321.04793,26.22410,15.58569,10.63841,2.21000,22187.52000,302.37267,30.06992,20.03874,10.03118,2.00000,22187.52000,374.63783
'110010078033',180,89826.00000,78163.92068,31771.67100,2.41000,3.32000,0.92812,0.78948,0.48333,4.01211,6.40000,4.20000,26.11111,5.61156,0.26747,50956.12881,0.85679,0.11258,3564.43315,89826.00000,4.00000,2.00000,36.02139,22.79407,13.22732,1.98183,21099.96000,245.76495,44.07549,30.05811,14.01738,2.18000,21099.96000,203.48349,27.41183,15.02906,12.38277,1.77000,21099.96000,290.96238,11720.00000,1.00000,1.00000,144.09392,98.26280,45.83112,0.82400,12641.40000,220.63062,163.25955,115.18771,48.07184,0.94000,12641.40000,138.82519,123.60651,80.17065,43.43587,0.70000,12641.40000,308.07781,44913.00000,1.00000,1.00000,49.12955,34.24087,14.88868,1.09400,12923.28000,202.91298,53.76801,38.15376,15.61425,1.21000,12923.28000,131.21833,44.17119,30.05811,14.11308,0.97000,12923.28000,279.55209,121265.00000,1.00000,1.00000,23.89628,16.88451,7.01177,1.29883,13370.40000,188.93537,29.60397,22.26529,7.33868,1.41000,13370.40000,125.51318,17.79495,11.13264,6.66231,1.18000,13370.40000,256.73151,71861.00000,2.00000,0.00000,35.60248,28.49251,7.10997,1.17700,785.16000,265.13075,45.66084,37.57254,8.08830,1.38000,785.16000,205.38521,24.85043,18.78627,6.06417,0.96000,785.16000,328.99667,44913.00000,3.00000,1.00000,58.34966,39.58319,18.76647,1.48217,14074.56000,267.22264,68.80105,48.49375,20.30730,1.69000,14074.56000,212.99207,47.17749,30.05811,17.11937,1.26000,14074.56000,325.19324,71861.00000,3.00000,1.00000,41.25285,28.49251,12.76035,1.58217,14575.68000,260.66172,51.35417,37.57254,13.78164,1.79000,14575.68000,209.18864,30.45489,18.78627,11.66862,1.36000,14575.68000,315.68467,134739.00000,4.00000,2.00000,25.26156,15.19605,10.06551,2.06700,21908.88000,240.18659,30.72504,20.03874,10.68630,2.27000,21908.88000,201.58178,19.42128,10.01937,9.40191,1.85000,21908.88000,281.45380
'110010078034',590,89826.00000,30725.25688,12489.04538,1.44000,1.80000,0.64942,0.55242,0.70169,11.86875,6.30000,4.50000,20.56213,5.10329,0.14082,53774.12267,2.14173,0.23501,3605.43247,89826.00000,4.00000,2.00000,35.84528,23.37853,12.46674,1.79827,19671.12000,444.22770,37.03360,23.37853,13.65507,2.10000,19671.12000,370.83440,35.34010,23.37853,11.96156,1.67000,19671.12000,475.42872,11720.00000,1.00000,1.00000,128.24564,85.77845,42.46719,0.67756,11415.60000,436.38232,128.78121,82.83276,45.94845,0.86000,11415.60000,304.27438,128.01795,87.03072,40.98723,0.60000,11415.60000,492.54415,44913.00000,1.00000,1.00000,44.49160,30.60271,13.88889,0.95458,11595.96000,414.09680,55.70236,40.74544,14.95692,1.13000,11595.96000,296.66752,39.72568,26.29083,13.43485,0.88000,11595.96000,464.01843,121265.00000,1.00000,1.00000,23.82465,17.31745,6.50721,1.15458,11883.24000,396.38185,24.33411,17.31745,7.01667,1.33000,11883.24000,290.96238,23.60807,17.31745,6.29062,1.08000,11883.24000,441.19785,71861.00000,2.00000,0.00000,35.53093,29.22308,6.30785,0.98827,0.00000,470.91618,36.96220,29.22308,7.73912,1.29000,0.00000,370.83440,34.92247,29.22308,5.69939,0.86000,0.00000,513.46302,44913.00000,3.00000,1.00000,64.03549,46.75706,17.27842,1.29125,12654.36000,470.51649,66.28710,46.75706,19.53003,1.60000,12654.36000,378.44126,63.07828,46.75706,16.32122,1.16000,12654.36000,509.65959,71861.00000,3.00000,1.00000,40.98579,29.22308,11.76271,1.39125,13089.60000,462.70979,42.47942,29.22308,13.25634,1.70000,13089.60000,374.63783,40.35082,29.22308,11.12773,1.26000,13089.60000,500.15101,134739.00000,4.00000,2.00000,25.05955,15.58569,9.47386,1.88529,20399.04000,436.42100,25.94637,15.58569,10.36068,2.18000,20399.04000,367.03097,24.68255,15.58569,9.09686,1.76000,20399.04000,465.92015
